step,distFromStart,speedX,speedY,angle,trackPos,sensorFront,curLapTime,lastLapTime,steer,accel,brake,gear
5003,2110.71,120.377,-0.905092,0.00827807,-0.326929,30.893,104.818,0.0,0.059861213664008504,1.0,0.0,3
5004,2111.44,121.313,-0.913981,0.00821942,-0.329294,30.8457,104.84,0.0,0.061256521990926724,0.88,0.0,3
5005,2112.17,121.956,-0.854248,0.00833195,-0.331641,30.7737,104.862,0.0,0.06265523924010971,0.54,0.0,3
5006,2112.91,122.168,-0.723171,0.00887459,-0.333926,30.6405,104.884,0.0,0.06356517373067523,0.28,0.0,3
5007,2113.65,122.273,-0.623405,0.00948304,-0.336139,30.4996,104.906,0.0,0.06375430949962041,0.28,0.0,3
5008,2114.39,122.382,-0.571389,0.0102441,-0.33837,30.3364,104.928,0.0,0.06364592858839019,0.28,0.0,3
5009,2115.13,122.491,-0.522148,0.0110218,-0.340659,30.1698,104.95,0.0,0.06362485114953265,0.28,0.0,3
5010,2115.87,122.602,-0.483069,0.0116345,-0.342996,30.0261,104.972,0.0,0.06368040047556245,0.28,0.0,3
5011,2116.61,122.697,-0.484226,0.0119936,-0.345386,29.9176,104.994,0.0,0.06381155167513686,0.28,0.0,3
5012,2117.35,122.807,-0.566896,0.0117909,-0.347855,29.8873,105.016,0.0,0.06419324432938335,0.28,0.0,3
5013,2118.09,122.924,-0.613543,0.0114538,-0.350366,29.8752,105.038,0.0,0.06513534037267961,0.28,0.0,3
5014,2118.84,123.036,-0.618252,0.0112001,-0.352866,29.8515,105.06,0.0,0.06619874567956632,0.28,0.0,3
5015,2119.58,123.147,-0.58988,0.0110795,-0.355307,29.8099,105.082,0.0,0.06709735152800078,0.28,0.0,3
5016,2120.32,123.257,-0.543991,0.0110723,-0.357706,29.7529,105.104,0.0,0.06769832484684779,0.28,0.0,3
5017,2121.07,123.365,-0.499706,0.0111448,-0.36004,29.6861,105.126,0.0,0.06800763200533153,0.28,0.0,3
5018,2121.81,123.472,-0.465755,0.0112511,-0.362354,29.6145,105.148,0.0,0.06815903134512102,0.28,0.0,3
5019,2122.56,123.578,-0.447467,0.0113437,-0.364648,29.5456,105.17,0.0,0.0683054305599425,0.28,0.0,3
5020,2123.3,123.683,-0.443095,0.0113608,-0.366943,29.4872,105.192,0.0,0.06855284189059216,0.28,0.0,3
5021,2124.05,123.37,-0.467395,0.0111415,-0.369232,29.4627,105.214,0.0,0.06894411472207097,0.0,0.08180357073954415,3
5022,2124.79,122.828,-0.557505,0.0103852,-0.371521,29.5157,105.236,0.0,0.06963004177927413,0.0,0.10420722686352125,3
5023,2125.53,121.744,-0.712855,0.00955265,-0.373825,29.5795,105.258,0.0,0.07090704120127772,0.0,0.40420722686352123,3
5024,2126.26,120.556,-0.800101,0.00873679,-0.376166,29.6404,105.28,0.0,0.07367882914473747,0.0,0.20420722686352122,3
5025,2126.99,119.87,-0.836591,0.00703972,-0.378369,29.834,105.302,0.0,0.07638121242893922,0.0,0.08626151331605095,3
5026,2127.71,119.368,-0.965038,0.00441235,-0.380359,30.1728,105.324,0.0,0.07845370133356289,0.0,0.08706197619976144,3
5027,2128.43,118.833,-1.12874,0.00103539,-0.382108,30.6358,105.346,0.0,0.08051784906400258,0.0,0.09539056606483871,3
5028,2129.14,118.274,-1.23684,-0.0025304,-0.383517,31.1448,105.368,0.0,0.08269323893846911,0.0,0.10267359454097566,3
5029,2129.85,117.696,-1.28455,-0.00602371,-0.3845,31.6625,105.39,0.0,0.08448849039282735,0.0,0.1089947329678673,3
5030,2130.56,116.568,-1.3489,-0.00912315,-0.385065,32.1369,105.412,0.0,0.08559161349350332,0.0,0.40899473296786726,3
5031,2131.26,115.394,-1.31233,-0.0116475,-0.385284,32.5346,105.434,0.0,0.08638125302040367,0.0,0.20899473296786725,3
5032,2131.96,115.112,-1.18936,-0.0143226,-0.385031,32.9733,105.456,0.0,0.08635843283105389,0.18,0.008994732967867236,3
5033,2132.65,114.757,-1.08427,-0.0168985,-0.384262,33.4136,105.478,0.0,0.08505404137455955,0.0,0.09117597034449049,3
5034,2133.34,114.219,-1.03467,-0.0195707,-0.383044,33.8857,105.5,0.0,0.08292034058406182,0.0,0.10485005695707245,3
5035,2134.03,113.655,-1.00401,-0.022158,-0.381427,34.3585,105.522,0.0,0.08051978132678322,0.0,0.1116815811019243,3
5036,2134.71,112.544,-1.05422,-0.0243848,-0.379495,34.7821,105.544,0.0,0.07805591418531482,0.0,0.4116815811019243,3
5037,2135.38,111.383,-1.04695,-0.0261243,-0.37738,35.1301,105.566,0.0,0.07586127853717414,0.0,0.2116815811019243,3
5038,2136.05,110.756,-0.997087,-0.0280688,-0.374997,35.522,105.588,0.0,0.07329151968905781,0.0,0.07955018242406672,3
5039,2136.72,110.298,-0.955059,-0.0300821,-0.372299,35.9356,105.61,0.0,0.06955467366462913,0.0,0.07996094035659294,3
5040,2137.39,110.224,-0.884598,-0.0315412,-0.369302,36.2619,105.632,0.0,0.06543098323768394,0.18,0.0,3
5041,2138.05,110.407,-0.767961,-0.0321143,-0.366034,36.4405,105.654,0.0,0.060915252133652585,0.36,0.0,3
5042,2138.72,109.759,-0.707489,-0.0320724,-0.362622,36.5143,105.676,0.0,0.05557876248114602,0.0,0.3,3
5043,2139.38,108.286,-0.749101,-0.0315316,-0.359283,36.4991,105.698,0.0,0.0501864402059153,0.0,0.6,3
5044,2140.02,106.464,-0.799624,-0.0302766,-0.356204,36.3537,105.72,0.0,0.045771891462589656,0.0,0.62,3
5045,2140.66,104.602,-0.786015,-0.0284737,-0.353415,36.108,105.742,0.0,0.042438828119791216,0.0,0.42,3
5046,2141.29,103.048,-0.658557,-0.0266421,-0.350827,35.8549,105.764,0.0,0.03963129337468624,0.0,0.21999999999999997,3
5047,2141.91,102.726,-0.507446,-0.0255559,-0.348273,35.7302,105.786,0.0,0.03647176269201845,0.18,0.019999999999999962,3
5048,2142.53,102.907,-0.412113,-0.0243619,-0.345703,35.5884,105.808,0.0,0.03316791183602694,0.34,0.0,3
5049,2143.15,103.321,-0.338833,-0.0226744,-0.343207,35.3628,105.83,0.0,0.029401093457722453,0.52,0.0,3
5050,2143.78,103.941,-0.281694,-0.0205043,-0.340854,35.0556,105.852,0.0,0.025525719229425682,0.6918209919889547,0.0,3
5051,2144.41,104.572,-0.23345,-0.0178908,-0.338733,34.6731,105.874,0.0,0.022094182590727977,0.6133739671488675,0.0,3
5052,2145.04,104.053,-0.187157,-0.01485,-0.336902,34.2193,105.896,0.0,0.019174176092665824,0.0,0.3,3
5053,2145.66,102.673,-0.176849,-0.0116056,-0.335449,33.7308,105.918,0.0,0.017335307361533443,0.0,0.6,3
5054,2146.28,100.941,-0.179873,-0.00825054,-0.33443,33.2221,105.94,0.0,0.01678427464809953,0.0,0.62,3
5055,2146.88,99.0606,-0.183953,-0.00486547,-0.333856,32.7064,105.962,0.0,0.017217551224337997,0.0,0.62,3
5056,2147.47,97.1339,-0.177744,-0.00151235,-0.333697,32.1938,105.984,0.0,0.018364776830577124,0.0,0.42,3
5057,2148.05,95.4408,-0.142266,0.00166481,-0.333899,31.7073,106.006,0.0,0.019979758211550635,0.0,0.21999999999999997,3
5058,2148.63,95.0009,-0.0791367,0.00421446,-0.334381,31.3146,106.028,0.0,0.02112616960238132,0.18,0.019999999999999962,3
5059,2149.2,95.1903,-0.0533912,0.00648278,-0.335089,30.9624,106.05,0.0,0.0224450188237447,0.34,0.0,3
5060,2149.78,95.4054,-0.0318327,0.00875729,-0.336032,30.6075,106.072,0.0,0.023858919495920845,0.28,0.0,3
5061,2150.36,95.5973,-0.00919095,0.0110981,-0.337222,30.2408,106.094,0.0,0.02578959823151084,0.28,0.0,3
5062,2150.94,95.7866,0.0110728,0.0134866,-0.338663,29.8655,106.116,0.0,0.02809940332476873,0.28,0.0,3
5063,2151.51,95.974,0.0305793,0.0158359,-0.340363,29.4935,106.138,0.0,0.030713990630140374,0.28,0.0,3
5064,2152.1,96.1595,0.0435397,0.0180652,-0.342316,29.136,106.16,0.0,0.033428906049380584,0.28,0.0,3
5065,2152.68,96.3455,0.0547083,0.0200879,-0.344513,28.8046,106.182,0.0,0.03609225092263377,0.28,0.0,3
5066,2153.26,96.5325,0.061682,0.0218484,-0.346927,28.5063,106.204,0.0,0.03868560645393214,0.28,0.0,3
5067,2153.84,96.7201,0.0620455,0.0233781,-0.349533,28.2369,106.226,0.0,0.04121786373507456,0.28,0.0,3
5068,2154.43,96.9076,0.0632599,0.0247032,-0.352322,27.9919,106.248,0.0,0.043716179774013014,0.28,0.0,3
5069,2155.01,97.0949,0.0611715,0.0258605,-0.355261,27.7669,106.27,0.0,0.04613155351553439,0.28,0.0,3
5070,2155.6,97.2817,0.0585072,0.0268905,-0.358334,27.5566,106.292,0.0,0.0484485495278101,0.28,0.0,3
5071,2156.19,97.4682,0.059214,0.0277869,-0.361533,27.3612,106.314,0.0,0.05065659516991333,0.28,0.0,3
5072,2156.78,97.6543,0.0576854,0.028556,-0.364835,27.1804,106.336,0.0,0.052763989612508166,0.28,0.0,3
5073,2157.37,97.84,0.0556438,0.0292174,-0.368234,27.0115,106.358,0.0,0.05488668340322726,0.28,0.0,3
5074,2157.96,98.0253,0.0533358,0.0297729,-0.371716,26.8547,106.38,0.0,0.05703138645425254,0.28,0.0,3
5075,2158.55,98.2103,0.0506242,0.0302188,-0.375266,26.7105,106.402,0.0,0.0591067096503496,0.28,0.0,3
5076,2159.14,98.395,0.0476475,0.0305502,-0.378879,26.5792,106.424,0.0,0.06112377503853983,0.28,0.0,3
5077,2159.74,98.5795,0.0446074,0.0307614,-0.382535,26.4624,106.446,0.0,0.06308985814411999,0.28,0.0,3
5078,2160.33,98.7637,0.0416778,0.0308492,-0.386218,26.3606,106.468,0.0,0.06500558340087721,0.28,0.0,3
5079,2160.93,98.9476,0.0386441,0.0308105,-0.389917,26.2744,106.49,0.0,0.06684964317376717,0.28,0.0,3
5080,2161.53,99.1311,0.0354019,0.0306455,-0.393613,26.2045,106.512,0.0,0.06862361345526863,0.28,0.0,3
5081,2162.12,99.3145,0.0293081,0.0303809,-0.397296,26.1472,106.534,0.0,0.07032638814256392,0.28,0.0,3
5082,2162.72,99.4975,0.0257994,0.0300185,-0.400958,26.103,106.556,0.0,0.07198125864863064,0.28,0.0,3
5083,2163.32,99.6802,0.0200816,0.0295693,-0.404578,26.0709,106.578,0.0,0.07349922240894667,0.28,0.0,3
5084,2163.92,99.8636,0.00089252,0.0291764,-0.408173,26.0317,106.6,0.0,0.06860702057831095,0.28,0.0,3
5085,2164.53,100.047,-0.0173592,0.0289714,-0.411758,25.9684,106.622,0.0,0.065261185155304,0.28,0.0,3
5086,2165.13,100.231,-0.0259937,0.0289475,-0.41535,25.881,106.644,0.0,0.0630756875310201,0.28,0.0,3
5087,2165.74,100.415,-0.0279814,0.029041,-0.418961,25.7776,106.666,0.0,0.061715186976891524,0.28,0.0,3
5088,2166.34,100.599,-0.0285676,0.0292155,-0.422595,25.6628,106.688,0.0,0.06094958467464735,0.28,0.0,3
5089,2166.95,100.783,-0.0264371,0.0294329,-0.42626,25.5415,106.71,0.0,0.06062680644905364,0.28,0.0,3
5090,2167.55,100.966,-0.0247365,0.0296637,-0.429953,25.4176,106.732,0.0,0.06061667556778444,0.28,0.0,3
5091,2168.16,101.15,-0.0220519,0.0298936,-0.433679,25.2925,106.754,0.0,0.06083720738268565,0.28,0.0,3
5092,2168.77,101.333,-0.0202081,0.0300729,-0.437439,25.1729,106.776,0.0,0.061276359029142885,0.28,0.0,3
5093,2169.38,101.516,-0.0197829,0.030214,-0.441223,25.0575,106.798,0.0,0.06219041070503775,0.28,0.0,3
5094,2169.99,101.699,-0.0203336,0.0303199,-0.445029,24.9455,106.82,0.0,0.06318744214440006,0.28,0.0,3
5095,2170.61,101.881,-0.0218446,0.0303881,-0.448849,24.8376,106.842,0.0,0.0642385692895758,0.28,0.0,3
5096,2171.22,102.065,-0.020015,0.0304305,-0.452689,24.7324,106.864,0.0,0.06534281155335742,0.28,0.0,3
5097,2171.84,102.246,-0.0102759,0.0304505,-0.456534,24.6295,106.886,0.0,0.06654065029663375,0.28,0.0,3
5098,2172.45,102.426,-0.00691975,0.0304038,-0.460376,24.5348,106.908,0.0,0.0677635391094799,0.28,0.0,3
5099,2173.07,102.605,-0.0110834,0.0302665,-0.464212,24.4514,106.93,0.0,0.06917105188771137,0.28,0.0,3
5100,2173.68,101.921,-0.0565197,0.0299637,-0.468036,24.3894,106.952,0.0,0.07077732148543914,0.0,0.3,3
5101,2174.29,100.447,-0.191755,0.0295278,-0.471881,24.3435,106.974,0.0,0.07275072067971297,0.0,0.6,3
5102,2174.89,98.6494,-0.345155,0.0293638,-0.475827,24.2598,106.996,0.0,0.07548222518924663,0.0,0.6020748155182432,3
5103,2175.48,96.7558,-0.45784,0.0294325,-0.479849,24.1436,107.018,0.0,0.07895774214563644,0.0,0.5587416070114016,3
5104,2176.05,94.8525,-0.516842,0.0295593,-0.483926,24.0181,107.04,0.0,0.0828435443743574,0.0,0.5087247606148281,3
5105,2176.62,93.0185,-0.517019,0.0295088,-0.48797,23.9158,107.062,0.0,0.08685830188813745,0.0,0.4558755244510325,3
5106,2177.17,91.3411,-0.462001,0.0289151,-0.491876,23.8866,107.084,0.0,0.09069275447395007,0.0,0.40404485257405187,3
5107,2177.71,89.9015,-0.381385,0.0273473,-0.495538,23.9899,107.106,0.0,0.09378602409528297,0.0,0.3570448756976499,3
5108,2178.25,88.6964,-0.32821,0.024821,-0.498849,24.2301,107.128,0.0,0.09603547292622101,0.0,0.31861326100502924,3
5109,2178.78,87.6321,-0.298106,0.0218417,-0.501776,24.5463,107.15,0.0,0.09763468072680129,0.0,0.2892010832071835,3
5110,2179.3,86.647,-0.259766,0.018747,-0.504312,24.8961,107.172,0.0,0.09878113412552544,0.0,0.26535113907192287,3
5111,2179.82,85.7422,-0.215816,0.0156104,-0.506442,25.2703,107.194,0.0,0.09951355312861465,0.0,0.2446902409417389,3
5112,2180.33,84.9016,-0.174059,0.0125148,-0.508176,25.6578,107.216,0.0,0.09979515883780503,0.0,0.22737684171469233,3
5113,2180.84,84.1396,-0.134594,0.00951928,-0.509525,26.0493,107.238,0.0,0.09935033367389555,0.0,0.21273272654630768,2
5114,2181.34,83.4362,-0.0934216,0.00664204,-0.510519,26.441,107.26,0.0,0.09852871130495008,0.0,0.2015340568048092,2
5115,2181.84,82.7081,-0.0602057,0.00381821,-0.511172,26.841,107.282,0.0,0.09757145790850924,0.0,0.1930189554285409,2
5116,2182.34,81.938,-0.0169959,0.00101155,-0.51149,27.2545,107.304,0.0,0.09655431782943028,0.0,0.18383172951023197,2
5117,2182.83,81.2118,0.0159063,-0.00175983,-0.511475,27.6787,107.326,0.0,0.09543018791087286,0.0,0.17315747178397672,2
5118,2183.31,80.5171,0.0343695,-0.00453884,-0.511163,28.1187,107.348,0.0,0.0940875399874215,0.0,0.16680461822892256,2
5119,2183.79,79.8233,0.0406815,-0.00732166,-0.510562,28.574,107.37,0.0,0.09259956737715519,0.0,0.17064887848101543,2
5120,2184.27,79.1097,0.0391734,-0.0100406,-0.509699,29.0325,107.392,0.0,0.09103669066007375,0.0,0.1804096083259354,2
5121,2184.74,78.3627,0.037061,-0.0126331,-0.508588,29.4837,107.414,0.0,0.08944331122981249,0.0,0.19292551529085847,2
5122,2185.21,77.6006,0.0420501,-0.0151017,-0.507239,29.9264,107.436,0.0,0.08771085672925634,0.0,0.19568779823310387,2
5123,2185.68,76.8666,0.0517322,-0.0174535,-0.50567,30.3601,107.458,0.0,0.08576584151723532,0.0,0.18370442216131705,2
5124,2186.14,76.1985,0.0678243,-0.0196784,-0.503885,30.7831,107.48,0.0,0.08381626448066513,0.0,0.16170832500883464,2
5125,2186.59,75.6199,0.0886327,-0.0217679,-0.501889,31.1923,107.502,0.0,0.08191698569316848,0.0,0.13354490397206029,2
5126,2187.05,75.145,0.111249,-0.0237101,-0.499692,31.5848,107.524,0.0,0.08002424956237011,0.0,0.10183991550495747,2
5127,2187.5,75.1717,0.150573,-0.0252526,-0.497302,31.916,107.546,0.0,0.07812982732065679,0.18,0.0,2
5128,2187.95,75.4054,0.197112,-0.026274,-0.49473,32.1628,107.568,0.0,0.07619277062705102,0.28,0.0,2
5129,2188.4,75.677,0.231514,-0.0269778,-0.492023,32.3585,107.59,0.0,0.07426765569895527,0.28,0.0,2
5130,2188.86,75.9473,0.254583,-0.0274313,-0.489215,32.5129,107.612,0.0,0.07217248409751868,0.28,0.0,2
5131,2189.32,76.2164,0.267437,-0.0277112,-0.48634,32.6387,107.634,0.0,0.07029567019324454,0.28,0.0,2
5132,2189.78,76.4848,0.274971,-0.0279072,-0.483429,32.7504,107.656,0.0,0.06866414350727101,0.28,0.0,2
5133,2190.24,76.7524,0.283403,-0.0281323,-0.480478,32.8682,107.678,0.0,0.06725758983892885,0.28,0.0,2
5134,2190.7,77.0213,0.281992,-0.0283836,-0.47749,32.9911,107.7,0.0,0.06600762189238683,0.28,0.0,2
5135,2191.16,77.2905,0.276075,-0.0286024,-0.474475,33.1091,107.722,0.0,0.06461967242021882,0.28,0.0,2
5136,2191.63,77.5599,0.265455,-0.0287364,-0.471448,33.2122,107.744,0.0,0.06334207865236843,0.28,0.0,2
5137,2192.1,77.829,0.256885,-0.0287812,-0.468411,33.2975,107.766,0.0,0.06223739485335062,0.28,0.0,2
5138,2192.56,78.098,0.248828,-0.0287517,-0.465375,33.3644,107.788,0.0,0.06131582142040563,0.28,0.0,2
5139,2193.03,78.3741,0.252232,-0.0286444,-0.462338,33.4129,107.81,0.0,0.060543775936239434,0.28,0.0,2
5140,2193.51,78.6423,0.25683,-0.0284322,-0.459302,33.4391,107.832,0.0,0.05983833685491602,0.28,0.0,2
5141,2193.98,78.9088,0.255572,-0.0281704,-0.456274,33.4524,107.854,0.0,0.05919913632884118,0.28,0.0,2
5142,2194.46,79.1748,0.250273,-0.0279215,-0.453268,33.4632,107.876,0.0,0.05865068763110398,0.28,0.0,2
5143,2194.93,79.4425,0.238971,-0.0276855,-0.45029,33.4714,107.898,0.0,0.05819825340101431,0.28,0.0,2
5144,2195.41,79.7114,0.22957,-0.0274513,-0.447333,33.4754,107.92,0.0,0.0578630207862436,0.28,0.0,2
5145,2195.89,79.9811,0.222147,-0.0272215,-0.444403,33.4756,107.942,0.0,0.05760799035824846,0.28,0.0,2
5146,2196.38,80.2514,0.213831,-0.0269645,-0.441498,33.467,107.964,0.0,0.057405201083089746,0.28,0.0,2
5147,2196.86,80.5217,0.209536,-0.0266793,-0.43862,33.4494,107.986,0.0,0.0572548227563651,0.28,0.0,2
5148,2197.35,80.7918,0.206907,-0.0263799,-0.435764,33.4257,108.008,0.0,0.0571112862882677,0.28,0.0,2
5149,2197.83,81.0611,0.205004,-0.0260733,-0.432928,33.3969,108.03,0.0,0.05696680870152418,0.28,0.0,2
5150,2198.32,81.3294,0.203475,-0.02576,-0.430124,33.3629,108.052,0.0,0.05682318363049206,0.28,0.0,2
5151,2198.81,81.5966,0.202051,-0.0254429,-0.427338,33.3244,108.074,0.0,0.05668310602501088,0.28,0.0,2
5152,2199.31,81.8628,0.200529,-0.025122,-0.424582,33.2816,108.096,0.0,0.05654899370990796,0.28,0.0,2
5153,2199.8,82.1281,0.195887,-0.0247753,-0.421851,33.231,108.118,0.0,0.056421651999221924,0.28,0.0,2
5154,2200.29,82.3924,0.193294,-0.0244058,-0.419156,33.1732,108.14,0.0,0.0562866801193912,0.28,0.0,2
5155,2200.79,82.6552,0.194586,-0.0240353,-0.416492,33.1115,108.162,0.0,0.05614247067322713,0.28,0.0,2
5156,2201.29,82.917,0.200604,-0.0237678,-0.413846,33.0614,108.184,0.0,0.055973603235332875,0.28,0.0,2
5157,2201.79,83.1778,0.1983,-0.0235236,-0.411215,33.0112,108.206,0.0,0.055745782460837515,0.28,0.0,2
5158,2202.29,83.4369,0.191204,-0.0232194,-0.408609,32.9485,108.228,0.0,0.05548405356915763,0.28,0.0,2
5159,2202.8,83.6944,0.186162,-0.0228494,-0.406042,32.8725,108.25,0.0,0.05524430554720759,0.28,0.0,2
5160,2203.3,83.95,0.180901,-0.0224322,-0.403513,32.7861,108.272,0.0,0.05504196896461698,0.28,0.0,2
5161,2203.81,84.2137,0.181543,-0.0219625,-0.401025,32.6887,108.294,0.0,0.05488005392181022,0.28,0.0,2
5162,2204.32,84.4678,0.19451,-0.0213693,-0.398569,32.5707,108.316,0.0,0.05472725139504809,0.28,0.0,2
5163,2204.83,84.7181,0.199374,-0.0207241,-0.396164,32.4422,108.338,0.0,0.05438751943808041,0.28,0.0,2
5164,2205.34,84.9652,0.196522,-0.0201076,-0.39382,32.3142,108.36,0.0,0.05388633325160692,0.28,0.0,2
5165,2205.85,85.2132,0.183947,-0.019533,-0.391537,32.1883,108.382,0.0,0.0533891200343082,0.28,0.0,2
5166,2206.37,85.263,0.169672,-0.0190628,-0.389331,32.0729,108.404,0.0,0.05297116224136299,0.28,0.0,3
5167,2206.88,85.2175,0.144788,-0.0188354,-0.387183,31.9867,108.426,0.0,0.05264427225960949,0.46,0.0,3
5168,2207.4,85.1946,0.118135,-0.0186971,-0.385083,31.9086,108.448,0.0,0.05240378929766948,0.64,0.0,3
5169,2207.91,85.6995,0.082014,-0.0185335,-0.383035,31.8232,108.47,0.0,0.05215582124840894,0.8200000000000001,0.0,3
5170,2208.43,86.4132,0.0403734,-0.0183905,-0.381036,31.7357,108.492,0.0,0.05182425011558516,0.7711319744196075,0.0,3
5171,2208.95,87.0841,0.0196521,-0.0180991,-0.379086,31.6244,108.514,0.0,0.051399041997878946,0.7046478021177611,0.0,3
5172,2209.48,87.6696,0.0265644,-0.0175551,-0.377161,31.4765,108.536,0.0,0.050854239019618164,0.6370151841603606,0.0,3
5173,2210.01,88.1791,0.0429808,-0.0167955,-0.375284,31.2974,108.558,0.0,0.050125295722145385,0.577484890729417,0.0,3
5174,2210.55,88.632,0.0591245,-0.0159066,-0.373465,31.0985,108.58,0.0,0.04923753469700097,0.5312146959641864,0.0,3
5175,2211.08,89.0444,0.0698341,-0.0149744,-0.371722,30.8908,108.602,0.0,0.04816412710462067,0.4949423639864973,0.0,3
5176,2211.62,89.4266,0.0755181,-0.0140317,-0.370065,30.6785,108.624,0.0,0.04688318905273718,0.46607159276962296,0.0,3
5177,2212.16,89.7841,0.0864168,-0.0131596,-0.368488,30.4716,108.646,0.0,0.04543251952336079,0.4428004338118852,0.0,3
5178,2212.71,90.1145,0.085658,-0.0122789,-0.366998,30.2602,108.668,0.0,0.04377349648306603,0.41485869880224574,0.0,3
5179,2213.25,90.4101,0.0793541,-0.0112699,-0.36561,30.0295,108.69,0.0,0.042102979639952944,0.38246502355626133,0.0,3
5180,2213.8,90.6687,0.0731225,-0.0100921,-0.364349,29.7747,108.712,0.0,0.04047112430929428,0.34754758203317937,0.0,3
5181,2214.35,91.0541,0.0639685,-0.00879509,-0.363226,29.5021,108.734,0.0,0.038880898000637876,0.5275475820331794,0.0,3
5182,2214.9,91.6667,0.0536343,-0.00738842,-0.362265,29.2124,108.756,0.0,0.03733232934536176,0.7075475820331794,0.0,3
5183,2215.45,92.4496,0.0457341,-0.00581342,-0.361472,28.8989,108.778,0.0,0.035806901544705644,0.8875475820331793,0.0,3
5184,2216.01,93.3689,0.0213473,-0.00419647,-0.360873,28.5758,108.8,0.0,0.03452459358981595,1.0,0.0,3
5185,2216.58,94.2835,-0.012235,-0.00257427,-0.360492,28.2469,108.822,0.0,0.03367991170596729,0.88,0.0,3
5186,2217.15,95.1452,-0.0454272,-0.000906293,-0.360342,27.9075,108.844,0.0,0.033269404908019225,0.88,0.0,3
5187,2217.73,95.9998,-0.0777289,0.000757392,-0.360422,27.5633,108.866,0.0,0.033328119633371886,0.8477012163783649,0.0,3
5188,2218.31,96.8115,-0.0997704,0.00238388,-0.360727,27.218,108.888,0.0,0.03400774002880077,0.761294325155791,0.0,3
5189,2218.9,97.5974,-0.112956,0.00398176,-0.361249,26.8706,108.91,0.0,0.0350403100794335,0.7958972388219293,0.0,3
5190,2219.49,98.1673,-0.0993528,0.00557059,-0.361966,26.5194,108.932,0.0,0.036709846796277285,0.4558972388219293,0.0,3
5191,2220.08,97.5441,-0.0813565,0.00722998,-0.362854,26.158,108.954,0.0,0.0388244863896228,0.0,0.3,3
5192,2220.67,96.0807,-0.123201,0.00880926,-0.363931,25.8036,108.976,0.0,0.04134323333845003,0.0,0.6,3
5193,2221.24,94.287,-0.18836,0.0104396,-0.365256,25.4425,108.998,0.0,0.04450349272000491,0.0,0.62,3
5194,2221.8,92.3702,-0.250804,0.0120856,-0.366821,25.079,109.02,0.0,0.04824320757168504,0.0,0.62,3
5195,2222.36,90.3911,-0.303391,0.0137083,-0.36861,24.7178,109.042,0.0,0.052389223269392424,0.0,0.62,3
5196,2222.9,88.4764,-0.347189,0.0153224,-0.370609,24.3574,109.064,0.0,0.05686246555811157,0.0,0.62,3
5197,2223.42,86.6668,-0.360283,0.0169918,-0.372781,23.9924,109.086,0.0,0.061561612304327565,0.0,0.42,3
5198,2223.94,85.1391,-0.299372,0.0186688,-0.37507,23.6285,109.108,0.0,0.06629406242639015,0.0,0.21999999999999997,3
5199,2224.45,84.465,-0.0986634,0.0208775,-0.377373,23.3405,109.13,0.0,0.07069276658625306,0.18,0.019999999999999962,3
5200,2224.96,84.4641,0.0293113,0.0219466,-0.379628,23.1955,109.152,0.0,0.07392811509763077,0.28,0.0,2
5201,2225.46,84.4145,0.0756548,0.0224864,-0.381871,23.1003,109.174,0.0,0.07643191091833403,0.28,0.0,2
5202,2225.97,84.3754,0.080328,0.0228497,-0.384135,23.0209,109.196,0.0,0.07878429639974646,0.28,0.0,2
5203,2226.47,84.582,0.0870322,0.0233247,-0.386435,22.9305,109.218,0.0,0.08127255297695593,0.28,0.0,2
5204,2226.98,84.8335,0.118808,0.0240423,-0.388783,22.8168,109.24,0.0,0.08388687696262116,0.28,0.0,2
5205,2227.49,85.0822,0.157661,0.0248162,-0.391167,22.6973,109.262,0.0,0.08626304855367792,0.28,0.0,2
5206,2228.0,85.1476,0.19805,0.0253751,-0.393582,22.597,109.284,0.0,0.08858627764837088,0.46,0.0,3
5207,2228.51,85.0969,0.212679,0.0253851,-0.395995,22.5468,109.306,0.0,0.09079882005193572,0.64,0.0,3
5208,2229.02,85.069,0.2078,0.0249731,-0.398383,22.5359,109.328,0.0,0.09299344735459195,0.8200000000000001,0.0,3
5209,2229.53,85.6651,0.13508,0.0242116,-0.40076,22.557,109.35,0.0,0.09520815919809288,1.0,0.0,3
5210,2230.05,86.513,0.00160641,0.0229041,-0.403195,22.6276,109.372,0.0,0.09768297322863789,0.88,0.0,3
5211,2230.57,87.3732,-0.154493,0.021876,-0.405707,22.6712,109.394,0.0,0.10056038607265078,0.88,0.0,3
5212,2231.09,88.021,-0.202366,0.0220048,-0.40831,22.6056,109.416,0.0,0.10387436214116351,0.54,0.0,3
5213,2231.62,88.2954,-0.106977,0.0233123,-0.410962,22.4299,109.438,0.0,0.10717043515606754,0.318761108842176,0.0,3
5214,2232.15,88.512,0.0332633,0.0243832,-0.413602,22.2767,109.46,0.0,0.10996810644030422,0.3343241149486238,0.0,3
5215,2232.68,88.7526,0.134007,0.0244815,-0.416168,22.2145,109.482,0.0,0.11211891010826848,0.3524072110180994,0.0,3
5216,2233.21,88.9282,0.0714154,0.0233614,-0.418655,22.2658,109.504,0.0,0.11374765882987657,0.3690091754594681,0.0,3
5217,2233.75,89.2143,-0.17452,0.020405,-0.421172,22.4877,109.526,0.0,0.11562125078362612,0.3886474798634828,0.0,3
5218,2234.28,89.4031,-0.279181,0.0171563,-0.423564,22.7434,109.548,0.0,0.11825669084866834,0.14,0.0,3
