mode,policy_controlled,global_step,episode,steps,reward,distance_m,max_speed_kmh,average_speed_kmh,off_track_steps,damage_delta,laps_completed,best_lap_time_seconds,termination_reason
evaluation,True,240391,117,532,160.62524496422057,352.798,203.414,113.06842304868415,1,0.0,0,,off_track
evaluation,True,240391,118,553,163.70072895267032,364.103,190.183,112.49311569963835,1,0.0,0,,off_track
evaluation,True,240391,119,555,180.0000861020085,359.264,190.742,110.39508225567577,1,0.0,0,,off_track
training,True,240958,120,567,163.76307158942393,361.021,179.722,108.86642592398589,1,0.0,0,,off_track
training,True,241534,121,576,171.70783880115175,370.637,184.04,109.87619806753474,1,0.0,0,,off_track
training,True,242088,122,554,166.77881992647505,354.493,187.724,109.36799693844767,1,0.0,0,,off_track
training,True,242636,123,548,161.15456721516048,350.428,189.733,109.41001019507303,1,0.0,0,,off_track
training,True,243176,124,540,181.34010076634144,361.724,208.296,114.18924783870366,1,0.0,0,,off_track
training,True,243724,125,548,165.79040988290052,353.346,190.147,110.11757366350359,1,0.0,0,,off_track
training,True,244276,126,552,165.11136653957,355.854,189.914,110.2474209653985,1,0.0,0,,off_track
training,True,244826,127,550,171.678568507721,360.185,195.933,112.03590586709097,1,0.0,0,,off_track
training,True,245381,128,555,173.12065861888254,355.915,190.442,109.72187199495495,1,0.0,0,,off_track
training,True,245918,129,537,165.710732463261,353.291,200.67,112.26189157337058,1,0.0,0,,off_track
training,True,246477,130,559,154.72477937983368,361.213,186.83,110.80182545330952,1,0.0,0,,off_track
training,True,247026,131,549,179.997650373156,356.893,193.607,111.00863864280508,1,0.0,0,,off_track
training,True,247389,132,363,75.15616223763526,178.084,165.316,81.40250637713497,1,0.0,0,,off_track
training,True,247944,133,555,171.85808017382234,356.799,184.934,109.80419026198197,1,0.0,0,,off_track
training,True,248474,134,530,156.3060019263888,357.558,200.215,115.19998448698115,1,0.0,0,,off_track
training,True,249013,135,539,170.29266236318594,349.281,195.76,110.5184961649351,1,0.0,0,,off_track
training,True,249555,136,542,154.45282227064126,346.149,188.061,109.34599126180805,1,0.0,0,,off_track
training,True,250089,137,534,161.03338912851666,346.391,196.295,110.73095241179772,1,0.0,0,,off_track
evaluation,True,250089,138,523,137.1554972313242,339.897,195.521,110.98903761357545,1,0.0,0,,off_track
evaluation,True,250089,139,529,154.73281128874925,346.047,197.359,111.76367858582233,1,0.0,0,,off_track
evaluation,True,250089,140,554,146.6480789233086,358.995,185.181,111.19441330667864,1,0.0,0,,off_track
training,True,250620,141,531,154.55062612205276,343.57,192.67,110.61882792900182,1,0.0,0,,off_track
training,True,251172,142,552,170.38494277147916,355.933,191.55,110.26668040797098,1,0.0,0,,off_track
training,True,251710,143,538,158.60471590891913,350.324,194.209,111.37606127676587,1,0.0,0,,off_track
training,True,252264,144,554,126.28987277829782,361.448,191.323,112.4695420525271,1,0.0,0,,off_track
training,True,252794,145,530,145.99862918266234,340.38,197.404,109.77238620547175,1,0.0,0,,off_track
training,True,253321,146,527,169.67186610536152,346.531,203.882,111.97708828159392,1,0.0,0,,off_track
training,True,253858,147,537,162.12934880211736,359.559,200.799,114.44500807765363,1,0.0,0,,off_track
training,True,254372,148,514,157.59391587225025,340.683,207.894,112.58832347334632,1,0.0,0,,off_track
training,True,254907,149,535,140.10752903190024,344.743,196.731,109.99194242504677,1,0.0,0,,off_track
training,True,255436,150,529,140.2106453511073,345.873,202.173,111.61707311134218,1,0.0,0,,off_track
training,True,255916,151,480,124.73547863885014,289.38,187.342,101.3799184477083,1,0.0,0,,off_track
training,True,256371,152,455,123.09427659088925,265.764,179.269,97.17214606791218,1,0.0,0,,off_track
training,True,256898,153,527,162.10699049581203,343.609,203.311,111.12530588804562,1,0.0,0,,off_track
training,True,257422,154,524,146.67222166001497,339.756,200.112,110.62006909236642,1,0.0,0,,off_track
training,True,257952,155,530,148.14823484785322,345.746,202.572,111.52140755056598,1,0.0,0,,off_track
training,True,258479,156,527,157.6426605598289,348.022,206.199,112.60200956717273,1,0.0,0,,off_track
training,True,259001,157,522,168.2473615444179,345.411,209.427,112.77164808793111,1,0.0,0,,off_track
training,True,259522,158,521,157.01642225858004,345.586,213.277,112.76938037024952,1,0.0,0,,off_track
training,True,260069,159,547,159.11103214410167,353.018,190.314,110.46198804917735,1,0.0,0,,off_track
evaluation,True,260069,160,527,156.89728145933236,344.922,202.429,111.64388002258069,1,0.0,0,,off_track
evaluation,True,260069,161,527,154.0811869129968,346.764,204.11,112.19806673984813,1,0.0,0,,off_track
evaluation,True,260069,162,524,148.86945878617965,341.569,202.352,111.14176578606865,1,0.0,0,,off_track
training,True,260613,163,544,136.9083977196226,341.111,191.772,107.71366599981617,1,0.0,0,,off_track
training,True,261135,164,522,162.6632848154541,344.897,209.305,112.47645687528735,1,0.0,0,,off_track
training,True,261663,165,528,148.9218512797677,351.885,205.234,113.72422076723488,1,0.0,0,,off_track
training,True,262192,166,529,156.67862388699675,350.836,206.348,113.11568920113432,1,0.0,0,,off_track
training,True,262712,167,520,156.63572235022616,339.148,203.537,111.12500169288458,1,0.0,0,,off_track
training,True,263236,168,524,142.53723053270727,340.338,202.251,110.84140553664129,1,0.0,0,,off_track
training,True,263759,169,523,157.8043769344506,348.419,210.638,113.46513735181648,1,0.0,0,,off_track
training,True,264288,170,529,152.21397697222403,349.369,207.006,112.85494246862008,1,0.0,0,,off_track
training,True,264814,171,526,155.46622605058982,345.728,205.905,112.08538578155891,1,0.0,0,,off_track
training,True,265337,172,523,167.20471087313607,341.727,201.345,111.25756222351818,1,0.0,0,,off_track
training,True,265860,173,523,164.31600026605182,338.34,195.648,109.85562679369028,1,0.0,0,,off_track
training,True,266387,174,527,165.84309790201564,346.116,204.639,112.02595280246679,1,0.0,0,,off_track
training,True,266918,175,531,159.4716446503157,337.573,192.396,108.2927847276836,1,0.0,0,,off_track
training,True,267447,176,529,158.02423756381896,343.217,203.345,110.7845111642722,1,0.0,0,,off_track
training,True,267970,177,523,159.65879194790352,338.607,199.062,110.21779426940725,1,0.0,0,,off_track
training,True,268494,178,524,163.28576321521442,340.092,203.186,110.69750242919845,1,0.0,0,,off_track
training,True,269026,179,532,159.05804696956199,339.864,195.92,109.16016920281955,1,0.0,0,,off_track
training,True,269558,180,532,155.26563494650526,342.413,198.98,109.74459863327068,1,0.0,0,,off_track
training,True,270083,181,525,160.64477653367857,348.3,207.974,113.08400547219058,1,0.0,0,,off_track
evaluation,True,270083,182,529,169.85394950713524,349.613,206.566,112.80303302816642,1,0.0,0,,off_track
evaluation,True,270083,183,533,164.0129850135079,355.389,206.659,113.92365473151969,1,0.0,0,,off_track
evaluation,True,270083,184,530,167.42381128337783,351.013,206.568,112.99708390924532,1,0.0,0,,off_track
training,True,270614,185,531,171.20118008983113,352.898,207.63,113.33135780395472,1,0.0,0,,off_track
training,True,271139,186,525,175.57359384685827,342.98,201.64,111.34073674266656,1,0.0,0,,off_track
evaluation,True,271377,188,527,162.46215098420163,348.166,206.642,112.80526541157502,1,0.0,0,,off_track
evaluation,True,271377,189,529,167.41583144844148,350.288,206.632,113.03277291474484,1,0.0,0,,off_track
evaluation,True,271377,190,528,166.29788846851204,349.928,205.926,112.9998861210228,1,0.0,0,,off_track
