repeat,episode,step,distance_m,distance_from_start_m,speed_kmh,heading_angle_rad,track_position,target_track_position,racing_line_error,minimum_track_sensor_m,raw_steer,control_steer,steering_delta,raw_longitudinal,control_accel,control_brake,control_gear,reward,reward_forward_velocity,reward_racing_line_factor,reward_steering_rate_penalty,reward_terminal_penalty,reward_progress_m,reward_lap_completion_bonus,reward_centering_penalty,lookahead_curvature_0m,lookahead_curvature_25m,lookahead_curvature_50m,lookahead_curvature_75m,lookahead_curvature_100m,lookahead_curvature_125m,lookahead_curvature_150m,lookahead_curvature_175m,lookahead_curvature_200m,lookahead_curvature_225m,lookahead_curvature_250m,lookahead_curvature_275m,physical_failure,termination_reason
3,3,2885,1968.37,1868.37,107.996,-0.0109442,0.319084,0.0,0.319084,4.857979774475098,0.1492190659046173,0.1492190659046173,0.19547536969184875,0.6691797971725464,0.6691797971725464,0.0,6,0.42677187320228793,0.43195812970547837,1.0,-9.552655039041234e-05,0.0,0.0,0.0,-0.005090729952799999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
3,3,2886,1968.98,1868.98,108.205,-0.00865108,0.32018,0.0,0.32018,4.861830234527588,0.31135985255241394,0.31135985255241394,0.16214078664779663,0.7178390026092529,0.7178390026092529,0.0,6,0.42761231801339394,0.4328038037201309,1.0,-6.572408673691577e-05,0.0,0.0,0.0,-0.005125761620000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
3,3,2887,1969.59,1869.59,108.225,-0.0109556,0.321571,0.0,0.321571,4.839809894561768,0.42212098836898804,0.42212098836898804,0.1107611358165741,0.2111756056547165,0.2111756056547165,0.0,6,0.42767295533643856,0.432874020811507,1.0,-3.0670073018443935e-05,0.0,0.0,0.0,-0.0051703954020500004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
3,3,2888,1970.2,1870.2,108.304,-0.0166128,0.323422,0.0,0.323422,4.797689914703369,0.4376305937767029,0.4376305937767029,0.015509605407714844,0.7788113951683044,0.7788113951683044,0.0,6,0.4279255299153122,0.43315622078916194,1.0,-6.013696497575438e-07,0.0,0.0,0.0,-0.0052300895042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
3,3,2889,1970.82,1870.82,108.472,-0.0242723,0.325818,0.0,0.325818,4.742519855499268,0.26963043212890625,0.26963043212890625,-0.16800016164779663,0.659379243850708,0.659379243850708,0.0,6,0.42838176630817315,0.4337601949001574,1.0,-7.05601357842145e-05,0.0,0.0,0.0,-0.0053078684562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
3,3,2890,1971.43,1871.43,108.562,-0.0304549,0.328543,0.0,0.328543,4.693240165710449,0.10559065639972687,0.10559065639972687,-0.16403977572917938,0.21777145564556122,0.21777145564556122,0.0,6,0.42858233508944077,0.43404663285194395,1.0,-6.727262005319868e-05,0.0,0.0,0.0,-0.005397025142449999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
3,3,2891,1972.04,1872.04,108.085,-0.0308154,0.331088,0.0,0.331088,4.6734299659729,-0.01957852765917778,-0.01957852765917778,-0.12516918405890465,-0.24303962290287018,0.0,0.24303962290287018,6,0.4266146121168322,0.43213474361562715,1.0,-3.916831159492988e-05,0.0,0.0,0.0,-0.0054809631872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
3,3,2892,1972.66,1872.66,108.029,-0.0239928,0.332866,0.0,0.332866,4.693359851837158,-0.1862146258354187,-0.1862146258354187,-0.16663609817624092,0.8151563405990601,0.8151563405990601,0.0,6,0.4263822235458979,0.4319916312167364,1.0,-6.941897303850451e-05,0.0,0.0,0.0,-0.0055399886978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
3,3,2893,1973.27,1873.27,108.232,-0.0111888,0.333461,0.0,0.333461,4.752130031585693,-0.14709129929542542,-0.14709129929542542,0.039123326539993286,0.515541672706604,0.515541672706604,0.0,6,0.42733726280513323,0.4329009013178821,1.0,-3.826586698887357e-06,0.0,0.0,0.0,-0.005559811926050001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
3,3,2894,1973.88,1873.88,108.441,0.000777896,0.333119,0.0,0.333119,4.815969944000244,0.07869289070367813,0.07869289070367813,0.22578418999910355,0.6268376111984253,0.6268376111984253,0.0,6,0.4280880091007126,0.4337638687598965,1.0,-0.00012744625113387823,0.0,0.0,0.0,-0.0055484134080499995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
3,3,2895,1974.49,1874.49,108.06,0.00616711,0.332579,0.0,0.332579,4.848390102386475,0.26219290494918823,0.26219290494918823,0.1835000142455101,-0.2501944303512573,0.0,0.2501944303512573,6,0.4266171600808597,0.43223178028097997,1.0,-8.418063807025603e-05,0.0,0.0,0.0,-0.00553043956205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
3,3,2896,1975.1,1875.1,107.791,0.00583809,0.332141,0.0,0.332141,4.849870204925537,0.4003763496875763,0.4003763496875763,0.13818344473838806,0.5394090414047241,0.5394090414047241,0.0,6,0.4255930334209502,0.43115665227599964,1.0,-4.7736660999417865e-05,0.0,0.0,0.0,-0.005515882194050001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
3,3,2897,1975.71,1875.71,107.899,0.000836547,0.332101,0.0,0.332101,4.823780059814453,0.43867531418800354,0.43867531418800354,0.038298964500427246,0.8473009467124939,0.8473009467124939,0.0,6,0.4260776282454653,0.4315958489822198,1.0,-3.667026704512466e-06,0.0,0.0,0.0,-0.00551455371005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
3,3,2898,1976.33,1876.33,108.046,-0.00674087,0.332552,0.0,0.332552,4.781300067901611,0.24645112454891205,0.24645112454891205,-0.1922241896390915,0.5704606771469116,0.5704606771469116,0.0,6,0.4265522639789317,0.4321741809618377,1.0,-9.237534770601353e-05,0.0,0.0,0.0,-0.005529541635200001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
3,3,2899,1976.94,1876.94,107.592,-0.0123566,0.333218,0.0,0.333218,4.748040199279785,0.06685664504766464,0.06685664504766464,-0.1795944795012474,-0.2641800045967102,0.0,0.2641800045967102,6,0.42470279770886704,0.43033514492773534,1.0,-8.063544266830994e-05,0.0,0.0,0.0,-0.005551711776200001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
3,3,2900,1977.55,1877.54,107.511,-0.0109933,0.333403,0.0,0.333403,4.7535400390625,-0.10815323889255524,-0.10815323889255524,-0.17500988394021988,0.6639095544815063,0.6639095544815063,0.0,6,0.4243835651151536,0.43001801428429554,1.0,-7.657114869192308e-05,0.0,0.0,0.0,-0.005557878020450001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
3,3,2901,1978.15,1878.15,107.779,-0.00165016,0.332578,0.0,0.332578,4.807300090789795,-0.13603048026561737,-0.13603048026561737,-0.027877241373062134,0.7827537059783936,0.7827537059783936,0.0,6,0.42558306387399164,0.43111541302965806,1.0,-1.9428514664299183e-06,0.0,0.0,0.0,-0.005530406304199999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
3,3,2902,1978.77,1878.77,108.1,0.00871485,0.330954,0.0,0.330954,4.874110221862793,0.06327290832996368,0.06327290832996368,0.19930338859558105,0.8320484757423401,0.8320484757423401,0.0,6,0.42680774790676407,0.4323835800143283,1.0,-9.930460176420296e-05,0.0,0.0,0.0,-0.005476527505800001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
3,3,2903,1979.37,1879.37,107.087,0.0144412,0.329108,0.0,0.329108,4.919069766998291,0.24798895418643951,0.24798895418643951,0.18471604585647583,-0.9175798892974854,0.0,0.9175798892974854,6,0.4228024313345582,0.42830333516175034,1.0,-8.530004399212921e-05,0.0,0.0,0.0,-0.005415603783200001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
3,3,2904,1979.98,1879.98,106.181,0.0173923,0.327043,0.0,0.327043,4.950920104980469,0.3913186192512512,0.3913186192512512,0.1433296650648117,0.9853537678718567,0.9853537678718567,0.0,6,0.41926054911741156,0.42465976379208054,1.0,-5.135848221897777e-05,0.0,0.0,0.0,-0.005347856192449999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
3,3,2905,1980.58,1880.58,106.092,0.0161545,0.325116,0.0,0.325116,4.95851993560791,0.4756063222885132,0.4756063222885132,0.08428770303726196,0.9714596271514893,0.9714596271514893,0.0,6,0.41900984628261906,0.4243126279976273,1.0,-1.776104220824415e-05,0.0,0.0,0.0,-0.0052850206728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
3,3,2906,1981.18,1881.18,106.206,0.0105497,0.32364,0.0,0.32364,4.938590049743652,0.3905166983604431,0.3905166983604431,-0.08508962392807007,0.9036833047866821,0.9036833047866821,0.0,6,0.4195451164869269,0.42480035957717743,1.0,-1.8100610250550985e-05,0.0,0.0,0.0,-0.005237142479999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
3,3,2907,1981.78,1881.78,105.173,0.00380152,0.322577,0.0,0.322577,4.909890174865723,0.13979139924049377,0.13979139924049377,-0.25072529911994934,-0.910294771194458,0.0,0.910294771194458,6,0.4153290061915209,0.4206889601770179,1.0,-0.00015715793904697017,0.0,0.0,0.0,-0.00520279604645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
3,3,2908,1982.37,1882.37,103.848,0.00112837,0.321278,0.0,0.321278,4.90516996383667,-0.07634492218494415,-0.07634492218494415,-0.21613632142543793,-0.004716577474027872,0.0,0.004716577474027872,6,0.41011397061976607,0.41539173555756437,1.0,-0.00011678727359830056,0.0,0.0,0.0,-0.005160977664200001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
3,3,2909,1982.95,1882.95,103.732,0.0065853,0.319162,0.0,0.319162,4.950270175933838,-0.24459883570671082,-0.24459883570671082,-0.16825391352176666,0.9476433396339417,0.9476433396339417,0.0,6,0.40975501055141866,0.4149190031121571,1.0,-7.077344853847535e-05,0.0,0.0,0.0,-0.0050932191122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
3,3,2910,1983.54,1883.54,104.092,0.0186769,0.315913,0.0,0.315913,5.0420098304748535,-0.10758621990680695,-0.10758621990680695,0.13701261579990387,0.9926679134368896,0.9926679134368896,0.0,6,0.41125839967472616,0.41629538199539695,1.0,-4.6931142220830167e-05,0.0,0.0,0.0,-0.00499005117845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
3,3,2911,1984.13,1884.13,104.487,0.0289656,0.312054,0.0,0.312054,5.1311798095703125,0.10291987657546997,0.10291987657546997,0.21050609648227692,0.9315826892852783,0.9315826892852783,0.0,6,0.4127930148344571,0.4177726818218976,1.0,-0.0001107820416405142,0.0,0.0,0.0,-0.0048688849458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
3,3,2912,1984.72,1884.72,103.517,0.0339219,0.308083,0.0,0.308083,5.191410064697266,0.28212928771972656,0.28212928771972656,0.1792094111442566,-0.9079658389091492,0.0,0.9079658389091492,6,0.4090037430158786,0.4138297897929353,1.0,-8.0290032606678e-05,0.0,0.0,0.0,-0.00474575674445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
3,3,2913,1985.3,1885.3,102.631,0.0363018,0.303966,0.0,0.303966,5.23769998550415,0.41691461205482483,0.41691461205482483,0.13478532433509827,0.9388046860694885,0.9388046860694885,0.0,6,0.4055883470283825,0.41025353119532276,1.0,-4.541770914029409e-05,0.0,0.0,0.0,-0.004619766457800001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
3,3,2914,1985.88,1885.88,102.44,0.0348822,0.300014,0.0,0.300014,5.2594099044799805,0.4203502833843231,0.4203502833843231,0.003435671329498291,0.8233203887939453,0.8233203887939453,0.0,6,0.40501028435445496,0.4095107338738487,1.0,-2.9509593710841385e-08,0.0,0.0,0.0,-0.0045004200098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
3,3,2915,1986.46,1886.46,102.492,0.0291821,0.296556,0.0,0.296556,5.250999927520752,0.41173920035362244,0.41173920035362244,-0.008611083030700684,0.7701926827430725,0.7701926827430725,0.0,6,0.4053959906127114,0.4097934490463888,1.0,-1.8537687740405318e-07,0.0,0.0,0.0,-0.0043972730568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
3,3,2916,1987.04,1887.04,102.568,0.0208804,0.293727,0.0,0.293727,5.222519874572754,0.3186113238334656,0.3186113238334656,-0.09312787652015686,0.453095406293869,0.453095406293869,0.0,6,0.40584710624839204,0.4101825657783049,1.0,-2.1682003462883958e-05,0.0,0.0,0.0,-0.00431377752645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
3,3,2917,1987.62,1887.62,102.774,0.012552,0.291461,0.0,0.291461,5.190619945526123,0.2072012573480606,0.2072012573480606,-0.11141006648540497,0.9262054562568665,0.9262054562568665,0.0,6,0.406785109548651,0.4110636157819867,1.0,-3.1030507285705886e-05,0.0,0.0,0.0,-0.004247475726050001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
3,3,2918,1988.2,1888.2,103.145,0.00732678,0.289435,0.0,0.289435,5.175620079040527,0.0773104876279831,0.0773104876279831,-0.12989076972007751,0.9695513248443604,0.9695513248443604,0.0,6,0.4083381160591838,0.41256892605058,1.0,-4.217903014618551e-05,0.0,0.0,0.0,-0.00418863096125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
3,3,2919,1988.78,1888.78,103.517,0.00701063,0.287364,0.0,0.287364,5.189239978790283,0.046785324811935425,0.046785324811935425,-0.03052516281604767,0.8640053272247314,0.8640053272247314,0.0,6,0.40992659165276973,0.4140578245414821,1.0,-2.329463912365548e-06,0.0,0.0,0.0,-0.0041289034248000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
3,3,2920,1989.37,1889.37,103.805,0.0104439,0.28515,0.0,0.28515,5.225619792938232,0.0029579163528978825,0.0029579163528978825,-0.04382740845903754,0.7080841660499573,0.7080841660499573,0.0,6,0.41112702690595176,0.41519735513528233,1.0,-4.802104330588289e-06,0.0,0.0,0.0,-0.004065526125000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
3,3,2921,1989.95,1889.95,104.129,0.0151183,0.282715,0.0,0.282715,5.271399974822998,0.05103667825460434,0.05103667825460434,0.04807876190170646,0.9479261636734009,0.9479261636734009,0.0,6,0.41246623335482285,0.41646840083443787,1.0,-5.778918365002451e-06,0.0,0.0,0.0,-0.0039963885612500005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
3,3,2922,1990.54,1890.54,104.484,0.018326,0.280196,0.0,0.280196,5.309599876403809,0.12627260386943817,0.12627260386943817,0.07523592561483383,0.9724821448326111,0.9724821448326111,0.0,6,0.4139261806433147,0.4178658216753725,1.0,-1.4151111257802024e-05,0.0,0.0,0.0,-0.0039254899208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
3,3,2923,1991.13,1891.13,104.807,0.0188743,0.277768,0.0,0.277768,5.331270217895508,0.21447421610355377,0.21447421610355377,0.0882016122341156,0.9096439480781555,0.9096439480781555,0.0,6,0.4152761275907797,0.41915332949298145,1.0,-1.9448811001743227e-05,0.0,0.0,0.0,-0.003857753091200001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
3,3,2924,1991.72,1891.72,105.049,0.0167357,0.275597,0.0,0.275597,5.334720134735107,0.24858251214027405,0.24858251214027405,0.034108296036720276,0.7155233025550842,0.7155233025550842,0.0,6,0.4163365625977104,0.42013715635780674,1.0,-2.9084396463213702e-06,0.0,0.0,0.0,-0.0037976853204499997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
3,3,2925,1992.32,1892.32,105.275,0.0131051,0.273726,0.0,0.273726,5.326990127563477,0.2033683955669403,0.2033683955669403,-0.04521411657333374,0.7577320337295532,0.7577320337295532,0.0,6,0.4173124329482157,0.42106383989285945,1.0,-5.110790843767532e-06,0.0,0.0,0.0,-0.003746296153800001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
3,3,2926,1992.91,1892.91,105.541,0.0107714,0.271941,0.0,0.271941,5.326459884643555,0.0638122409582138,0.0638122409582138,-0.1395561546087265,0.7319004535675049,0.7319004535675049,0.0,6,0.41839322468289325,0.4221395098576662,1.0,-4.868980072293694e-05,0.0,0.0,0.0,-0.00369759537405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
3,3,2927,1993.51,1893.51,105.892,0.0138175,0.269669,0.0,0.269669,5.361760139465332,-0.07941772043704987,-0.07941772043704987,-0.14322996139526367,0.9867272973060608,0.9867272973060608,0.0,6,0.4198402106091759,0.4235275661418291,1.0,-5.1287054603221804e-05,0.0,0.0,0.0,-0.0036360684780500003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
3,3,2928,1994.11,1894.11,106.291,0.0222031,0.266489,0.0,0.266489,5.437260150909424,-0.07926377654075623,-0.07926377654075623,0.00015394389629364014,0.9985594749450684,0.9985594749450684,0.0,6,0.42150838671518615,0.425059206130483,1.0,-5.924680801516758e-11,0.0,0.0,0.0,-0.0035508193560499996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
3,3,2929,1994.71,1894.71,106.696,0.030492,0.262627,0.0,0.262627,5.519360065460205,0.04431542009115219,0.04431542009115219,0.12357919663190842,0.9997791647911072,0.9997791647911072,0.0,6,0.42309878498447157,0.426585611585522,1.0,-3.817954460046971e-05,0.0,0.0,0.0,-0.00344864705645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
3,3,2930,1995.31,1895.31,107.078,0.0346429,0.258548,0.0,0.258548,5.577849864959717,0.16657480597496033,0.16657480597496033,0.12225938588380814,0.9989414811134338,0.9989414811134338,0.0,6,0.4246752887427618,0.4280550105515535,1.0,-3.736839359171476e-05,0.0,0.0,0.0,-0.0033423534152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
3,3,2931,1995.91,1895.91,107.432,0.0345008,0.254552,0.0,0.254552,5.607800006866455,0.23774172365665436,0.23774172365665436,0.07116691768169403,0.9972169995307922,0.9972169995307922,0.0,6,0.4262197737704826,0.4294722716311134,1.0,-1.2661825430782535e-05,0.0,0.0,0.0,-0.0032398360352000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
3,3,2932,1996.52,1896.52,107.793,0.0317895,0.250729,0.0,0.250729,5.619349956512451,0.20787468552589417,0.20787468552589417,-0.029867038130760193,0.9975361824035645,0.9975361824035645,0.0,6,0.42780867143271945,0.43095415310468616,1.0,-2.230099916760708e-06,0.0,0.0,0.0,-0.0031432515720499995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
3,3,2933,1997.13,1897.13,108.193,0.0295517,0.246954,0.0,0.246954,5.633639812469482,0.10206840932369232,0.10206840932369232,-0.10580627620220184,0.9972552061080933,0.9972552061080933,0.0,6,0.42950574188887614,0.43258304321488555,1.0,-2.798742020944156e-05,0.0,0.0,0.0,-0.0030493139058000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
3,3,2934,1997.74,1897.74,108.606,0.0310275,0.242848,0.0,0.242848,5.674990177154541,0.0016079128254204988,0.0016079128254204988,-0.10046049649827182,0.9940406084060669,0.9940406084060669,0.0,6,0.4312409171991931,0.4342149055327848,1.0,-2.5230778391698212e-05,0.0,0.0,0.0,-0.0029487575552000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
3,3,2935,1998.35,1898.35,109.011,0.0362436,0.238098,0.0,0.238098,5.746890068054199,-0.013904627412557602,-0.013904627412557602,-0.0155125402379781,0.9886999726295471,0.9886999726295471,0.0,6,0.4329225034905625,0.4357576379680241,1.0,-6.015972615872242e-07,0.0,0.0,0.0,-0.0028345328802000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
3,3,2936,1998.96,1898.96,109.408,0.041743,0.232819,0.0,0.232819,5.8260498046875,0.056456778198480606,0.056456778198480606,0.07036140561103821,0.9889219999313354,0.9889219999313354,0.0,6,0.4345281621281029,0.43725077328465184,1.0,-1.2376818498902596e-05,0.0,0.0,0.0,-0.00271023433805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
3,3,2937,1999.58,1899.58,109.786,0.044686,0.227313,0.0,0.227313,5.889999866485596,0.16543786227703094,0.16543786227703094,0.10898108407855034,0.9814062118530273,0.9814062118530273,0.0,6,0.4360923709202399,0.43870562311040723,1.0,-2.9692191717340143e-05,0.0,0.0,0.0,-0.00258355999845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
3,3,2938,2000.2,1900.2,110.174,0.04654,0.221579,0.0,0.221579,5.9484100341796875,0.03648492693901062,0.03648492693901062,-0.12895293533802032,0.9717918038368225,0.9717918038368225,0.0,6,0.4377223838184392,0.4402188186293199,1.0,-4.157214883072913e-05,0.0,0.0,0.0,-0.0024548626620500003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
3,3,2939,2000.82,1900.82,110.576,0.0523078,0.215036,0.0,0.215036,6.0425801277160645,-0.10927394777536392,-0.10927394777536392,-0.14575887471437454,0.9811604022979736,0.9811604022979736,0.0,6,0.43933390446476445,0.4416990426534595,1.0,-5.3114123895001836e-05,0.0,0.0,0.0,-0.0023120240648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
3,3,2940,2001.44,1901.44,110.947,0.0639407,0.207118,0.0,0.207118,6.195169925689697,-0.25367945432662964,-0.25367945432662964,-0.14440550655126572,0.9787578582763672,0.9787578582763672,0.0,6,0.4406840890279083,0.4428811146999141,1.0,-5.213237580581912e-05,0.0,0.0,0.0,-0.0021448932962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
3,3,2941,2002.06,1902.06,111.291,0.0803234,0.197459,0.0,0.197459,6.407899856567383,-0.26079270243644714,-0.26079270243644714,-0.007113248109817505,0.9781604409217834,0.9781604409217834,0.0,6,0.44177907724821236,0.443728706578009,1.0,-1.2649574667955577e-07,0.0,0.0,0.0,-0.00194950283405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
3,3,2942,2002.69,1902.69,111.671,0.0984399,0.185988,0.0,0.185988,6.664249897003174,-0.14777591824531555,-0.14777591824531555,0.11301678419113159,0.9973334670066833,0.9973334670066833,0.0,6,0.44275996194851314,0.4445214707394854,1.0,-3.193198377226203e-05,0.0,0.0,0.0,-0.0017295768071999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
3,3,2943,2003.31,1903.31,112.1,0.113881,0.173012,0.0,0.173012,6.92402982711792,-0.048627328127622604,-0.048627328127622604,0.09914859011769295,0.999951958656311,0.999951958656311,0.0,6,0.44397428393228744,0.4454955176467933,1.0,-2.4576107305815702e-05,0.0,0.0,0.0,-0.0014966576072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
3,3,2944,2003.94,1903.94,112.534,0.124708,0.15885,0.0,0.15885,7.160260200500488,0.015052512288093567,0.015052512288093567,0.06367984041571617,0.9999938607215881,0.9999938607215881,0.0,6,0.4453684533761003,0.44664025730628876,1.0,-1.0137805188427697e-05,0.0,0.0,0.0,-0.001261666125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
3,3,2945,2004.56,1904.56,112.962,0.131942,0.143661,0.0,0.143661,7.079170227050781,0.03663462772965431,0.03663462772965431,0.021582115441560745,0.9999768137931824,0.9999768137931824,0.0,6,0.4468875726453451,0.4479206612606625,1.0,-1.164469267332137e-06,0.0,0.0,0.0,-0.0010319241460500003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
3,3,2946,2005.19,1905.19,113.402,0.138354,0.127386,0.0,0.127386,6.949170112609863,-0.001785713480785489,-0.001785713480785489,-0.0384203412104398,0.999506950378418,0.999506950378418,0.0,6,0.4484584274343717,0.44927347739071855,1.0,-3.6903065468165473e-06,0.0,0.0,0.0,-0.0008113596498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
3,3,2947,2005.82,1905.82,113.824,0.145477,0.109937,0.0,0.109937,6.8100199699401855,-0.01791158691048622,-0.01791158691048622,-0.016125873429700732,0.9902933239936829,0.9902933239936829,0.0,6,0.4498816920447125,0.4504866493526472,1.0,-6.501094846768201e-07,0.0,0.0,0.0,-0.0006043071984500001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
3,3,2948,2006.45,1906.45,114.23,0.153791,0.0912476,0.0,0.0912476,6.659609794616699,-0.048002563416957855,-0.048002563416957855,-0.030090976506471634,0.972746729850769,0.972746729850769,0.0,6,0.4511086108760666,0.45152718076852233,1.0,-2.2636671677825695e-06,0.0,0.0,0.0,-0.00041630622528800003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
3,3,2949,2007.08,1907.08,114.633,0.162529,0.0713455,0.0,0.0713455,6.501999855041504,-0.02282031439244747,-0.02282031439244747,0.025182249024510384,0.9728480577468872,0.9728480577468872,0.0,6,0.45223300913403186,0.4524891035167092,1.0,-1.5853641648311355e-06,0.0,0.0,0.0,-0.00025450901851250006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
